filename,EN,MI,SF,AG,SD,CC,SCD,VIF,MSE,PSNR,Qabf,Nabf,SSIM,MS_SSIM
00758N.png,5.863,2.801,8.717,2.247,25.369,0.714,1.94,0.998,0.006,70.181,0.604,0.02,1.076,1.129
00762N.png,5.447,2.222,8.157,2.101,24.396,0.739,1.866,0.998,0.005,71.317,0.586,0.014,1.11,1.166
00766N.png,6.454,3.138,9.495,2.897,29.053,0.814,1.825,0.953,0.006,70.059,0.597,0.021,1.068,1.185
00770N.png,6.153,3.401,9.984,3.199,30.794,0.764,1.893,1.115,0.008,68.929,0.707,0.016,1.038,1.153
00774N.png,5.159,2.457,7.696,1.909,21.349,0.742,1.931,1.138,0.004,72.502,0.63,0.016,1.066,1.117
00778N.png,6.084,3.29,9.639,3.191,25.667,0.763,1.854,1.09,0.007,69.8,0.71,0.015,1.031,1.123
00782N.png,6.261,3.229,10.01,3.236,29.235,0.724,1.897,1.044,0.009,68.79,0.704,0.013,1.036,1.134
00786N.png,5.806,3.302,8.271,2.76,19.789,0.783,1.823,1.091,0.004,72.46,0.698,0.013,1.027,1.128
00790N.png,6.018,3.866,9.532,3.193,25.087,0.754,1.855,1.09,0.007,69.892,0.729,0.013,1.013,1.097
00794N.png,5.802,3.395,8.658,2.873,22.89,0.773,1.816,1.11,0.005,71.286,0.708,0.013,1.026,1.124
00798N.png,5.363,2.718,7.597,2.087,25.533,0.739,1.868,1.175,0.005,70.955,0.643,0.012,1.07,1.126
00802N.png,5.454,3.069,5.928,1.641,21.022,0.709,1.943,1.201,0.004,72.072,0.6,0.012,1.052,1.093
00806N.png,5.876,3.772,7.935,2.597,26.959,0.763,1.915,1.194,0.007,69.888,0.732,0.014,1.03,1.121
00810N.png,5.856,2.826,6.485,2.038,30.539,0.777,1.898,1.205,0.007,69.737,0.617,0.012,1.07,1.115
00815N.png,5.47,2.626,7.688,2.221,23.833,0.71,1.886,1.101,0.005,71.384,0.623,0.014,1.108,1.132
00819N.png,6.365,3.776,9.413,2.865,33.615,0.637,1.924,1.056,0.013,67.01,0.679,0.011,1.068,1.089
00823N.png,6.36,3.775,8.781,2.561,33.064,0.663,1.921,1.102,0.013,66.942,0.648,0.015,1.066,1.094
00828N.png,6.547,3.606,9.457,3.053,60.209,0.778,1.87,1.051,0.027,63.859,0.641,0.013,1.082,1.124
00832N.png,6.795,4.17,8.952,2.808,45.364,0.62,1.716,1.072,0.025,64.162,0.679,0.008,1.056,1.072
00838N.png,6.634,3.397,7.944,2.393,48.357,0.74,1.734,1.024,0.022,64.651,0.579,0.011,1.028,1.09
00842N.png,5.368,2.618,7.745,2.081,29.38,0.72,1.865,1.276,0.007,69.873,0.661,0.009,1.069,1.176
00846N.png,6.097,3.412,7.429,2.233,31.278,0.661,1.828,1.163,0.01,68.179,0.623,0.019,1.076,1.088
00850N.png,5.8,2.907,10.052,2.782,37.983,0.714,1.907,1.168,0.012,67.454,0.677,0.012,1.08,1.14
00854N.png,5.677,3.528,7.848,2.903,24.126,0.754,1.894,1.121,0.007,69.955,0.74,0.013,1.027,1.103
00858N.png,5.599,2.763,8.072,2.822,21.857,0.707,1.887,1.049,0.005,70.824,0.693,0.011,1.019,1.069
00862N.png,5.622,3.3,9.489,3.368,26.253,0.682,1.931,1.098,0.008,69.126,0.761,0.011,1.007,1.046
00866N.png,5.744,2.962,8.676,3.241,20.062,0.656,1.886,1.054,0.006,70.233,0.733,0.012,1.009,1.061
00870N.png,5.376,2.853,7.506,2.847,15.685,0.705,1.853,1.065,0.003,72.938,0.727,0.011,1.01,1.049
00874N.png,6.012,3.878,10.813,4.085,24.435,0.699,1.911,1.082,0.008,69.228,0.791,0.01,1.003,1.036
00878N.png,5.65,2.771,9.293,3.349,24.351,0.744,1.861,1.007,0.005,71.164,0.685,0.017,1.023,1.066
00882N.png,5.847,2.71,8.154,2.979,24.404,0.773,1.765,0.942,0.004,71.682,0.605,0.02,1.024,1.051
00886N.png,5.98,2.878,7.785,2.803,27.908,0.693,1.893,1.037,0.007,69.732,0.619,0.016,1.011,1.03
00890N.png,7.054,3.872,9.015,2.969,50.97,0.686,1.939,0.927,0.03,63.382,0.546,0.019,0.949,1.064
00894N.png,6.258,3.179,9.954,3.382,36.341,0.673,1.925,0.931,0.013,67.138,0.602,0.017,1.026,1.07
00898N.png,5.739,2.748,7.944,2.785,26.149,0.775,1.771,1.063,0.005,71.377,0.625,0.019,1.043,1.101
00902N.png,6.702,3.077,10.402,3.575,45.6,0.764,1.766,0.873,0.016,66.077,0.558,0.021,1.051,1.169
00906N.png,6.611,2.94,11.661,4.224,42.28,0.765,1.76,0.887,0.014,66.724,0.6,0.022,1.059,1.123
00910N.png,6.909,3.322,12.084,4.337,62.094,0.682,1.846,0.968,0.036,62.541,0.63,0.017,1.034,1.093
00914N.png,6.659,2.628,11.196,3.886,39.173,0.717,1.801,0.85,0.015,66.435,0.609,0.019,1.029,1.056
00918N.png,6.948,2.885,10.968,3.809,47.054,0.76,1.704,0.822,0.019,65.322,0.569,0.02,1.01,1.098
00922N.png,6.837,3.004,10.277,3.61,40.85,0.768,1.835,0.845,0.014,66.66,0.576,0.019,1.033,1.032
00927N.png,6.841,3.068,11.531,4.32,40.372,0.745,1.806,0.846,0.014,66.588,0.602,0.02,1.039,1.078
00931N.png,7.201,3.234,10.872,3.906,51.792,0.751,1.794,0.829,0.026,63.976,0.536,0.022,1.037,1.11
00935N.png,6.853,3.354,11.287,3.996,44.003,0.716,1.793,0.982,0.018,65.565,0.624,0.018,1.04,1.036
00939N.png,6.867,3.135,11.607,3.894,40.3,0.756,1.829,0.881,0.014,66.564,0.579,0.02,1.049,1.1
00943N.png,6.829,3.779,12.619,4.166,46.382,0.752,1.85,0.943,0.018,65.475,0.617,0.018,1.031,1.108
00947N.png,6.981,3.32,12.405,4.078,54.073,0.809,1.678,0.857,0.02,65.156,0.585,0.017,1.038,1.132
00951N.png,5.882,3.276,10.303,3.45,30.384,0.817,1.81,0.994,0.007,69.815,0.679,0.017,1.03,1.116
00955N.png,5.976,3.547,10.036,3.6,32.971,0.79,1.803,1.043,0.01,68.109,0.717,0.012,1.02,1.103
00959N.png,6.207,3.928,11.786,4.205,41.311,0.769,1.815,1.059,0.016,66.189,0.74,0.01,1.016,1.111
00964N.png,4.911,2.788,8.704,1.927,33.622,0.668,1.957,1.338,0.01,68.325,0.804,0.002,0.981,1.097
00968N.png,5.579,2.912,8.157,2.518,29.989,0.823,1.731,1.132,0.006,70.429,0.638,0.017,1.067,1.129
00972N.png,5.794,2.622,7.753,2.646,25.877,0.757,1.804,1.058,0.006,70.455,0.621,0.017,1.049,1.096
00976N.png,6.414,3.02,8.017,2.562,37.044,0.645,1.757,1.037,0.014,66.774,0.58,0.021,1.099,1.086
00980N.png,5.597,2.636,5.69,1.925,17.396,0.677,1.897,1.188,0.004,72.356,0.6,0.012,1.068,1.145
00984N.png,5.965,3.029,9.302,2.682,31.993,0.766,1.88,1.147,0.008,69.062,0.684,0.013,1.079,1.165
00988N.png,5.406,2.596,8.758,2.606,25.747,0.804,1.731,1.109,0.005,71.261,0.664,0.017,1.053,1.131
00992N.png,5.273,2.517,7.663,2.371,21.948,0.737,1.895,1.18,0.004,71.877,0.679,0.017,1.043,1.074
00996N.png,5.51,2.325,7.566,2.325,22.704,0.71,1.909,1.104,0.005,71.229,0.619,0.019,1.059,1.07
01000N.png,5.51,2.567,7.527,2.251,24.323,0.683,1.905,1.124,0.006,70.506,0.631,0.015,1.049,1.092
