filename,EN,MI,SF,AG,SD,CC,SCD,VIF,MSE,PSNR,Qabf,Nabf,SSIM,MS_SSIM
01547D.png,6.988,2.121,11.341,4.436,35.465,0.706,1.508,0.683,0.069,59.726,0.451,0.045,0.679,0.899
01551D.png,7.067,1.797,13.641,5.299,35.284,0.733,1.482,0.862,0.068,59.816,0.495,0.027,0.659,0.904
01555D.png,6.875,1.694,13.703,5.172,33.313,0.653,1.526,0.662,0.054,60.799,0.425,0.03,0.667,0.837
01559D.png,6.955,2.395,11.867,4.304,36.675,0.509,1.742,0.736,0.066,59.911,0.477,0.017,0.719,0.866
01566D.png,6.949,1.765,14.371,5.865,36.16,0.699,1.543,0.57,0.041,61.962,0.458,0.026,0.802,0.964
01570D.png,6.875,1.983,12.786,4.916,36.691,0.783,1.342,0.578,0.047,61.402,0.396,0.026,0.726,0.947
01574D.png,6.779,1.748,14.097,5.298,35.003,0.583,1.784,0.86,0.045,61.601,0.465,0.103,0.683,0.87
01578D.png,6.651,2.182,13.284,4.613,32.665,0.541,1.643,0.831,0.062,60.203,0.474,0.053,0.636,0.857
01583D.png,7.03,1.998,11.173,4.306,36.64,0.676,1.5,0.563,0.059,60.395,0.38,0.032,0.697,0.85
01587D.png,6.873,1.93,11.205,4.206,33.345,0.656,1.494,0.623,0.053,60.915,0.402,0.028,0.689,0.883
01591D.png,6.894,2.098,11.064,4.066,34.934,0.713,1.38,0.53,0.046,61.483,0.378,0.011,0.714,0.817
01595D.png,6.916,2.047,11.55,4.225,36.747,0.684,1.402,0.621,0.045,61.629,0.362,0.04,0.728,0.884
01599D.png,6.75,1.808,11.177,4.102,36.064,0.634,1.569,0.662,0.04,62.074,0.382,0.05,0.673,0.88
01603D.png,6.885,2.29,11.167,4.092,36.958,0.69,1.576,0.755,0.043,61.769,0.432,0.056,0.803,1.094
mean,6.848,2.016,10.943,4.241,34.733,0.673,1.522,0.846,0.042,61.995,0.379,0.084,0.63,0.883
std,0.136,0.305,1.213,0.525,3.091,0.061,0.149,0.241,0.011,1.093,0.072,0.064,0.169,0.112
