filename,EN,MI,SF,AG,SD,CC,SCD,VIF,MSE,PSNR,Qabf,Nabf,SSIM,MS_SSIM
01106N.png,5.713,1.896,7.235,1.836,26.501,0.673,1.707,0.836,0.006,70.655,0.564,0.006,0.863,1.123
01110N.png,6.157,2.354,5.922,1.724,32.097,0.628,1.32,0.758,0.012,67.427,0.501,0.002,0.825,1.07
01114N.png,6.64,2.465,8.51,2.592,39.01,0.574,1.714,0.818,0.018,65.59,0.574,0.006,0.881,1.089
01118N.png,5.889,1.967,6.348,1.729,31.799,0.681,1.712,0.902,0.008,69.103,0.517,0.004,0.847,1.124
01122N.png,5.748,2.206,5.994,1.533,35.542,0.715,1.378,0.831,0.01,68.22,0.511,0.003,0.832,1.145
01126N.png,6.354,2.598,7.157,2.094,48.525,0.825,1.006,0.73,0.017,65.742,0.49,0.004,0.904,1.18
01130N.png,5.891,2.208,5.708,1.718,27.186,0.703,1.344,0.802,0.008,69.152,0.522,0.002,0.851,1.129
01135N.png,6.302,2.678,5.486,1.71,27.425,0.451,1.896,0.926,0.009,68.409,0.573,0.01,0.902,1.028
01139N.png,5.649,2.327,5.364,1.53,22.875,0.64,1.666,0.788,0.005,70.988,0.516,0.003,0.822,1.091
01144N.png,5.586,2.197,4.467,1.294,21.186,0.613,1.221,0.729,0.008,68.965,0.335,0.0,0.624,0.958
01148N.png,5.58,1.892,3.631,1.237,18.363,0.572,1.343,0.607,0.01,67.972,0.242,0.0,0.607,0.839
01152N.png,5.725,2.109,4.328,1.464,21.984,0.609,1.206,0.628,0.013,66.94,0.278,0.0,0.661,0.936
01158N.png,6.107,2.004,4.377,1.616,22.382,0.685,1.197,0.541,0.014,66.624,0.242,0.0,0.7,0.966
01162N.png,5.98,2.512,4.994,1.602,24.223,0.576,1.228,0.597,0.018,65.603,0.24,0.0,0.617,0.809
01166N.png,6.053,1.932,7.462,2.091,27.33,0.593,1.88,0.822,0.008,69.115,0.543,0.007,0.895,1.067
01170N.png,5.723,1.915,6.04,1.678,25.618,0.627,1.752,0.756,0.006,70.423,0.497,0.008,0.846,1.018
01174N.png,6.284,2.091,4.882,1.639,27.436,0.618,1.585,0.688,0.008,69.149,0.401,0.002,0.792,1.012
01178N.png,6.359,2.985,5.507,1.86,36.694,0.631,1.25,0.651,0.024,64.395,0.485,0.001,0.683,0.934
01182N.png,5.034,1.767,3.606,1.038,15.701,0.601,1.22,0.637,0.005,71.204,0.297,0.0,0.586,0.886
01186N.png,5.921,2.332,4.105,1.445,19.577,0.462,1.693,0.762,0.006,70.248,0.48,0.002,0.809,0.972
01190N.png,6.163,2.644,5.398,1.744,25.969,0.525,1.908,0.902,0.008,68.878,0.55,0.008,0.864,1.063
01194N.png,5.841,2.103,3.749,1.303,23.285,0.554,1.657,0.835,0.006,70.171,0.383,0.003,0.797,1.15
01198N.png,5.568,1.77,5.502,1.542,20.857,0.586,1.939,0.965,0.004,71.831,0.493,0.009,0.817,1.069
01202N.png,5.773,1.79,5.459,1.624,21.851,0.611,1.95,0.946,0.005,71.279,0.465,0.013,0.829,1.088
01206N.png,5.802,2.248,7.066,1.809,27.506,0.596,1.93,1.012,0.007,69.692,0.593,0.005,0.849,1.065
01210N.png,5.878,2.12,8.417,2.2,36.354,0.603,1.769,0.963,0.012,67.448,0.64,0.005,0.852,1.105
01214N.png,5.825,2.13,6.53,1.683,31.76,0.674,1.564,0.752,0.008,68.913,0.467,0.003,0.779,1.116
01218N.png,5.373,1.885,4.612,1.222,18.463,0.659,1.922,0.89,0.003,73.495,0.465,0.01,0.875,1.116
01222N.png,5.929,1.518,3.608,1.467,19.176,0.549,1.874,1.079,0.006,70.494,0.412,0.034,0.817,1.046
01226N.png,5.648,2.38,4.422,1.427,20.835,0.629,1.523,0.841,0.005,71.402,0.548,0.002,0.853,1.082
01230N.png,6.199,3.149,4.782,1.522,28.015,0.522,1.396,0.834,0.013,66.927,0.55,0.002,0.845,1.046
01234N.png,5.827,2.525,4.746,1.451,21.934,0.617,1.595,0.856,0.006,70.509,0.558,0.002,0.836,1.073
01238N.png,5.137,2.257,3.992,1.019,18.961,0.72,1.577,0.838,0.003,73.57,0.465,0.005,0.758,1.096
01242N.png,6.055,2.541,5.564,1.469,33.45,0.607,1.942,0.952,0.011,67.587,0.508,0.015,0.826,1.109
