filename,EN,MI,SF,AG,SD,CC,SCD,VIF,MSE,PSNR,Qabf,Nabf,SSIM,MS_SSIM
01266N.png,5.868,1.921,7.349,2.131,26.42,0.689,1.714,0.966,0.006,70.395,0.51,0.018,0.894,1.133
01270N.png,5.885,2.071,6.095,1.773,24.724,0.705,1.536,0.914,0.005,70.873,0.453,0.017,0.906,1.187
01274N.png,5.883,2.048,7.879,2.464,29.513,0.739,1.793,0.908,0.006,70.104,0.522,0.019,0.887,1.106
01278N.png,6.494,2.059,8.149,2.808,35.642,0.697,1.804,0.715,0.01,67.982,0.472,0.023,0.916,1.121
01282N.png,6.273,2.106,7.893,2.551,31.672,0.681,1.625,0.756,0.01,68.19,0.494,0.027,0.886,1.044
01286N.png,6.511,2.227,7.85,2.466,33.996,0.617,1.54,0.779,0.015,66.432,0.469,0.025,0.858,1.061
01290N.png,6.314,2.07,8.082,2.724,37.683,0.669,1.843,0.811,0.013,66.857,0.527,0.02,0.892,1.063
01294N.png,6.477,2.002,7.275,2.345,32.7,0.593,1.594,0.759,0.015,66.473,0.439,0.021,0.873,1.101
01298N.png,5.656,1.673,7.267,1.976,23.667,0.62,1.785,0.885,0.006,70.683,0.466,0.023,0.914,1.118
01302N.png,6.047,1.788,7.538,2.403,27.995,0.656,1.865,0.846,0.008,69.324,0.466,0.024,0.941,1.08
01306N.png,5.974,1.865,6.524,2.043,29.917,0.625,1.696,0.883,0.009,68.804,0.48,0.018,0.918,1.076
01310N.png,5.822,1.806,6.355,1.977,32.061,0.76,1.678,0.847,0.007,69.55,0.46,0.021,0.936,1.121
01315N.png,5.999,2.169,7.457,2.201,36.964,0.652,1.704,0.826,0.012,67.193,0.501,0.018,0.921,1.077
01319N.png,6.156,2.375,4.995,1.691,35.034,0.668,1.423,0.944,0.012,67.309,0.475,0.015,0.9,1.087
01323N.png,6.561,2.275,6.963,2.44,38.095,0.749,1.604,0.77,0.011,67.748,0.444,0.023,0.954,1.21
