filename,EN,MI,SF,AG,SD,CC,SCD,VIF,MSE,PSNR,Qabf,Nabf,SSIM,MS_SSIM
01008N.png,4.547,2.089,7.149,1.568,45.146,0.669,1.629,0.577,0.018,65.465,0.34,0.012,0.756,0.878
01012N.png,4.304,1.999,7.444,1.681,29.903,0.712,1.541,0.591,0.009,68.715,0.35,0.01,0.786,0.971
01016N.png,4.954,2.395,7.823,1.871,33.983,0.766,1.603,0.644,0.009,68.563,0.39,0.011,0.823,0.942
01020N.png,5.795,3.145,8.357,2.269,30.04,0.49,1.44,0.694,0.013,66.857,0.458,0.007,0.872,0.875
01024N.png,5.069,2.806,6.324,1.668,24.273,0.454,1.457,0.686,0.009,68.622,0.393,0.005,0.76,0.78
01028N.png,3.894,1.526,5.657,1.332,16.079,0.665,1.204,0.515,0.004,71.836,0.247,0.007,0.681,0.763
01033N.png,4.118,1.561,7.426,1.715,22.748,0.646,1.395,0.627,0.007,69.886,0.326,0.008,0.707,0.828
01037N.png,5.124,2.533,7.129,1.868,28.546,0.71,1.556,0.611,0.008,69.32,0.357,0.014,0.873,0.989
01041N.png,5.66,2.842,8.08,2.296,25.384,0.644,1.302,0.689,0.007,69.495,0.404,0.01,0.888,0.941
01045N.png,5.242,2.34,8.99,2.399,24.82,0.675,1.43,0.651,0.006,70.35,0.41,0.01,0.931,1.061
01049N.png,5.339,2.516,8.425,2.189,24.748,0.642,1.662,0.682,0.007,69.625,0.416,0.008,0.953,1.037
01053N.png,5.598,2.966,8.818,2.244,27.499,0.587,1.463,0.687,0.009,68.685,0.444,0.009,0.948,1.058
01057N.png,5.385,2.648,8.653,2.214,31.529,0.685,1.291,0.677,0.008,69.057,0.407,0.012,0.951,1.075
01061N.png,6.136,3.265,10.021,2.747,42.965,0.645,1.51,0.708,0.018,65.63,0.446,0.012,0.952,1.093
